sample	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
TCGA-BS-A0UJ-01A	0.004651087	0.001192479	0.002455853	0.002316886	0.002673506	0.001619508	0.003325132	0.010922935	0.003039026	0.003249816	0.012320727	0.017344171	0.04439101	0.003223514	0.004490337	0.138135293	0.000876859	0.008561457	0.001207013	0.002767331	0.046878627	0.021027239	0.002224333	0.00836714	0.002571295	0.003982902	0.002861538	0.004073951	0.001329915	0.004999535	0.172386273	0.001769422	0.023121739	0.002122785	0.002243985	0.01382542	0.004152411	0.055938663	0.020500969	0.003315185	0.003372188	0.037715883	0.001711333	0.00107844	0.00261086	0.002186003	0.002642403	0.003943763	0.001948128	0.002379395	0.035183918	0.003774153	0.001863955	0.001330997	0.004969312	0.002596656	0.002491216	0.001045508	0.172131493	0.01359198	0.019142146	0.010198488	0.002158921	0.002486271	0.000989324
TCGA-AJ-A3BG-01A	0.476905209	0.002133676	0.002159162	0.001702421	0.003093067	0.224442127	0.002338242	0.002428465	0.0012057	0.002119811	0.00151892	0.002301965	0.001059712	0.013190277	0.002641503	0.005974195	0.001071358	0.006685254	0.016170618	0.003004676	0.002168444	0.002459173	0.001794699	0.003912087	0.054542305	0.012779842	0.000836701	0.005039565	0.001615916	0.001706805	0.012022368	0.00108803	0.001505925	0.001944103	0.003265078	0.002357899	0.002940724	0.011343442	0.00142955	0.002025969	0.001652566	0.002802154	0.003045192	0.001607396	0.002277699	0.001769629	0.003959996	0.001143307	0.044064351	0.003129983	0.004736683	0.001266778	0.001123676	0.001372943	0.001625384	0.00141834	0.00109075	0.002000469	0.012119833	0.001242207	0.001125485	0.001544079	0.001480033	0.002632223	0.000843863
TCGA-AX-A3G9-01A	0.189716287	0.003798654	0.005188297	0.004276272	0.007938371	0.232845211	0.005050578	0.004544587	0.004000912	0.004328007	0.004971738	0.004290614	0.00429619	0.024440866	0.004861233	0.014644743	0.001564884	0.023702329	0.040937497	0.009212356	0.003395147	0.003027124	0.004456859	0.008802956	0.063863781	0.010036037	0.003215314	0.007902198	0.00403427	0.005029774	0.013919316	0.004262349	0.002719875	0.004535676	0.006219426	0.005057776	0.006754003	0.013353916	0.005129906	0.00445835	0.004049472	0.00542047	0.004985556	0.005241835	0.00497781	0.00479618	0.008391682	0.005550702	0.084761467	0.006024064	0.008628268	0.003922766	0.00330867	0.005466583	0.005328839	0.003468774	0.003254968	0.004584544	0.028822166	0.002742704	0.004894729	0.004043502	0.003734877	0.007064262	0.001751433
TCGA-A5-A2K3-01A	0.424902711	0.003279991	0.001796199	0.00149168	0.002792548	0.197776742	0.003651337	0.002874188	0.001072691	0.001759436	0.00138439	0.00138637	0.001217166	0.01893611	0.005204555	0.006177098	0.000597726	0.004970724	0.008380932	0.002902913	0.001023132	0.001716007	0.001611205	0.006665171	0.06799108	0.006337116	0.000701327	0.006813283	0.00150952	0.001564563	0.00673426	0.00084627	0.000925794	0.001593432	0.006341132	0.001924996	0.005668126	0.005697392	0.000936954	0.001401133	0.001709892	0.002029033	0.004132136	0.001313959	0.001702273	0.001256327	0.00372575	0.000893134	0.132599261	0.003795956	0.003614691	0.000833894	0.000734	0.001644475	0.001225981	0.000914625	0.001118138	0.001941319	0.006797361	0.000744173	0.001315554	0.001482737	0.001460927	0.001898489	0.000558513
TCGA-D1-A2G0-01A	0.090114374	0.004400556	0.003401439	0.003083489	0.007081789	0.225489201	0.004438087	0.004443263	0.001739766	0.003103134	0.002263125	0.003614586	0.002423808	0.021962876	0.01097056	0.021933567	0.001881649	0.004490466	0.016942516	0.006043813	0.005638246	0.002288604	0.003265106	0.006836426	0.036426277	0.005875205	0.001551248	0.009575708	0.002785765	0.00280268	0.015952679	0.001500326	0.001782063	0.002694559	0.013286571	0.003534025	0.018640427	0.009345777	0.00164461	0.002394646	0.002959195	0.006546936	0.0060933	0.00537531	0.003868773	0.002683641	0.005569896	0.002840683	0.280782949	0.006682533	0.020454452	0.001738527	0.002417518	0.003723637	0.002986388	0.002201677	0.003019136	0.015668338	0.023206834	0.001578408	0.002648144	0.002802125	0.003176391	0.00211881	0.001213388
TCGA-D1-A16F-01A	0.158519635	0.002558122	0.007716479	0.00513789	0.00842571	0.229177874	0.003452115	0.004482437	0.003154559	0.006673683	0.005363292	0.004065038	0.003140887	0.006794208	0.00605201	0.014440751	0.002066731	0.007931723	0.032855039	0.006029489	0.012395105	0.002406484	0.004830298	0.009165106	0.030532399	0.009790373	0.002795698	0.014620354	0.004487717	0.005632307	0.017499665	0.003785543	0.002460618	0.004975955	0.008718337	0.005563633	0.010258761	0.013554311	0.003203735	0.005584973	0.004467413	0.006485162	0.010572209	0.00670601	0.006103572	0.003748307	0.01726106	0.003415792	0.096566772	0.009554851	0.040648396	0.002567564	0.004230749	0.003895602	0.003554026	0.003514446	0.004225277	0.005216035	0.058439022	0.002232656	0.003580789	0.004420584	0.003398124	0.003046198	0.001850339
TCGA-D1-A2G5-01A	0.147520082	0.004072488	0.010464754	0.011753039	0.015870189	0.075447243	0.0082575	0.01037553	0.005427589	0.008064978	0.01261876	0.013340998	0.006367736	0.012777224	0.015058102	0.022798199	0.00351741	0.017940782	0.026670971	0.016531269	0.004466878	0.005146535	0.009389028	0.010358763	0.03223678	0.014947043	0.00767113	0.017552028	0.012116114	0.014897176	0.032961474	0.007702122	0.005537599	0.013428186	0.012779496	0.009132987	0.019700351	0.012947706	0.014506441	0.009810259	0.008425375	0.013591431	0.007645562	0.009100431	0.009294636	0.00796902	0.024998378	0.007463072	0.052341184	0.008429818	0.011071136	0.008360159	0.004141696	0.003587832	0.015261975	0.007192038	0.007146098	0.006971058	0.032264912	0.005618976	0.009171717	0.008812137	0.00643517	0.008631077	0.003912176
TCGA-PG-A917-01A	0.137935466	0.007222199	0.006148238	0.012247558	0.009720036	0.088172386	0.006092665	0.003914683	0.003875989	0.007669786	0.018757794	0.007715684	0.003194355	0.01279844	0.005032526	0.009612722	0.001612261	0.011177054	0.015082616	0.00921238	0.00213872	0.003056328	0.007071687	0.013025612	0.022621187	0.010802233	0.013983377	0.008232679	0.014507481	0.021736147	0.012868327	0.004162672	0.004954527	0.011044592	0.005752312	0.00485533	0.014476429	0.008102739	0.006229297	0.005442542	0.005608395	0.007096578	0.006080623	0.00437092	0.006934787	0.004105297	0.02561624	0.003564136	0.259332346	0.007003915	0.006076678	0.00467477	0.002427465	0.004848624	0.012843208	0.003785409	0.003744885	0.014061906	0.022751389	0.002373383	0.004067266	0.00441382	0.006787186	0.002809719	0.002361997
TCGA-D1-A17M-01A	0.309273903	0.005150496	0.005478596	0.005859812	0.008477628	0.102595637	0.005165663	0.005192418	0.004477272	0.006626253	0.004619622	0.004025539	0.003600748	0.006977164	0.009188378	0.010265512	0.004138946	0.011821139	0.048535905	0.009673954	0.004016177	0.002123471	0.005863589	0.008967697	0.050901183	0.006670485	0.002809785	0.010698706	0.005621644	0.005337016	0.012011287	0.002980373	0.002111453	0.005967313	0.008076726	0.005530119	0.013444522	0.005074296	0.005255117	0.00525922	0.005736711	0.006626525	0.006925459	0.005991755	0.005565506	0.005298524	0.012985169	0.003505924	0.095205921	0.00934851	0.007806581	0.003684376	0.003148431	0.0065942	0.004583886	0.003438206	0.003591663	0.005489545	0.03935124	0.003126059	0.003891032	0.006485106	0.004938619	0.00419519	0.0026211
TCGA-BG-A0LX-01A	0.10533186	0.008030252	0.005297259	0.004618131	0.008831771	0.160689697	0.005841335	0.004520982	0.003360067	0.005048557	0.004048474	0.005048032	0.00413965	0.015147128	0.01872983	0.024839052	0.002264379	0.008031689	0.043102049	0.010597933	0.005063118	0.004769265	0.005614525	0.008578924	0.028283454	0.009732807	0.002254691	0.015999976	0.004504059	0.004564696	0.046439284	0.002628273	0.002430394	0.005088799	0.007244778	0.00468668	0.024251102	0.014912556	0.00553389	0.004508864	0.004754296	0.010178293	0.009433017	0.005144828	0.005655034	0.00466665	0.013845716	0.004858326	0.151276556	0.008262026	0.011069237	0.003361313	0.00509287	0.014106522	0.005685319	0.003932404	0.003618095	0.008004775	0.048171637	0.002999786	0.003767431	0.006137825	0.004991548	0.003895372	0.002482863
TCGA-AJ-A8CV-01A	0.120768136	0.005897015	0.008934522	0.006883062	0.013381672	0.200392377	0.007418319	0.009179013	0.006369413	0.006517866	0.006791623	0.007977362	0.007415904	0.010892272	0.013432305	0.018032459	0.004006193	0.011021304	0.024889418	0.008833819	0.007882044	0.011622055	0.006576156	0.016554893	0.01980348	0.013959637	0.004078121	0.018161639	0.006676686	0.008316805	0.024174533	0.005379356	0.00478599	0.006716934	0.018978483	0.009350085	0.018255962	0.007687042	0.007770493	0.006897431	0.005633457	0.009556794	0.008746476	0.012347694	0.00792571	0.008365947	0.012591736	0.00505564	0.064219022	0.007616063	0.013347659	0.005297209	0.003331072	0.007852011	0.006121108	0.006064819	0.003838316	0.010894469	0.039744876	0.004399387	0.005935981	0.009132678	0.009022503	0.007278033	0.003019461
TCGA-BS-A0UA-01A	0.169288264	0.004461344	0.006696842	0.007670898	0.010625382	0.23651529	0.00732803	0.007461828	0.004071655	0.005048621	0.005503632	0.007078221	0.004106737	0.009996264	0.008193207	0.01147254	0.003597116	0.01161164	0.026140506	0.00961202	0.004484885	0.004486404	0.005714703	0.013054381	0.029139632	0.007714603	0.005295773	0.012991811	0.007659816	0.007158517	0.015026459	0.006684367	0.005403134	0.007672175	0.011276049	0.00738582	0.010913792	0.012598615	0.006458166	0.006335407	0.005304816	0.00842815	0.006263156	0.008798627	0.007043129	0.006658921	0.011607975	0.003966586	0.061365183	0.006943135	0.007921494	0.004889968	0.003556208	0.004118888	0.006222427	0.005247561	0.005004845	0.007060486	0.057458082	0.003823236	0.005643372	0.006571215	0.005291031	0.004164368	0.002712592
TCGA-D1-A1NZ-01A	0.142837409	0.007153007	0.006474772	0.006103153	0.008626272	0.114309145	0.004557539	0.004337143	0.008290995	0.005221443	0.005344781	0.005614529	0.004885698	0.006379716	0.0078165	0.010699644	0.005391784	0.010844857	0.027080644	0.005214553	0.004195723	0.006892909	0.005082402	0.006804467	0.086186228	0.033125599	0.003275886	0.012553949	0.004815853	0.006279001	0.030551286	0.003128908	0.003737229	0.004420634	0.006297325	0.005908309	0.009012398	0.007951781	0.002587805	0.00635801	0.004829647	0.010365477	0.005640691	0.00724094	0.008166166	0.004106931	0.039526602	0.003774314	0.153221267	0.010707195	0.010759219	0.004209055	0.002511047	0.0040309	0.004178233	0.003012334	0.002675304	0.003540101	0.054058576	0.001880174	0.004252238	0.003203033	0.004326778	0.002065413	0.001369079
TCGA-B5-A5OC-01A	0.111725948	0.006572165	0.004601694	0.006832075	0.006111276	0.060741237	0.00643134	0.003971028	0.001731804	0.003474583	0.004030817	0.002825197	0.002423165	0.009371037	0.008891238	0.006953199	0.00157968	0.010503665	0.013904929	0.003638604	0.003062915	0.001898119	0.005317619	0.010356751	0.027856312	0.023074739	0.004630566	0.01282021	0.005355099	0.005466738	0.012889982	0.002080336	0.00217108	0.007295895	0.007997403	0.003817149	0.016632852	0.005350892	0.002340977	0.004475829	0.004519576	0.003614378	0.005694583	0.002860708	0.0048537	0.002666107	0.02725079	0.00300713	0.430680593	0.007520718	0.00655641	0.00196042	0.001411964	0.00421632	0.003740582	0.002912628	0.002121983	0.008113463	0.020289644	0.002001927	0.002490127	0.002241696	0.002568162	0.004125879	0.00137437
TCGA-BS-A0TE-01A	0.040877917	0.031809731	0.011982234	0.009224018	0.016099247	0.123784679	0.012382663	0.008560173	0.007344412	0.018411192	0.011003911	0.008041039	0.007054165	0.005273617	0.01142965	0.021796407	0.006394545	0.015962499	0.060766554	0.010881258	0.004496949	0.003430605	0.010597619	0.020354344	0.051861433	0.015243232	0.007041702	0.014334229	0.010888605	0.011873664	0.016437277	0.008547315	0.003371963	0.008687899	0.016377049	0.008775354	0.02254906	0.008626912	0.009519712	0.008036351	0.009220359	0.008608727	0.011003668	0.011878498	0.011161576	0.011107767	0.018612513	0.004419773	0.096011176	0.009420115	0.012855735	0.005886651	0.002471531	0.003348482	0.005615901	0.006888705	0.004722994	0.007823633	0.019986765	0.005754532	0.007738656	0.009605363	0.007251662	0.00457737	0.003896662
TCGA-B5-A3FC-01A	0.369168115	0.000187642	0.000429064	0.000218167	0.000530861	0.004449617	0.000420068	0.001349108	0.001351443	0.000534205	0.000478662	0.000390487	0.015612545	0.001237428	0.128224139	0.050058316	7.79E-05	0.093260882	0.197328531	0.000333775	0.003688045	0.003934677	0.000222311	0.005997883	0.000593453	0.058262714	0.000135157	0.013270172	0.000307359	0.000324644	0.008278454	0.000141038	0.004140259	0.000252939	0.00045367	0.00123896	0.001186619	0.001693954	0.000391904	0.000521019	0.000218318	0.002983446	0.000138304	0.00027449	0.000348857	0.000398202	0.000933866	0.000483496	0.001803866	0.000169048	0.008042202	0.000213119	8.25E-05	0.000208307	0.002403464	0.000215104	9.19E-05	0.000165046	0.007448586	0.000124505	0.000321907	0.001040418	0.000393994	0.000736987	8.39E-05
TCGA-B5-A11H-01A	0.211433439	0.002486567	0.003553691	0.003003735	0.005622047	0.157274345	0.005097674	0.004085346	0.002836565	0.002975088	0.003816516	0.003049811	0.001689159	0.008948505	0.008129798	0.043154002	0.000966842	0.0041443	0.014983437	0.005590732	0.004741776	0.001735407	0.00294384	0.008538991	0.033569163	0.010079228	0.002817622	0.017780757	0.002283313	0.004034846	0.019766968	0.001614923	0.002009474	0.002671755	0.006429097	0.004991674	0.008496977	0.015660172	0.0016764	0.003427778	0.002217146	0.005192858	0.005768562	0.002509754	0.003473315	0.002665538	0.00769707	0.001975626	0.22623032	0.004520721	0.008074845	0.00180061	0.001504125	0.003585408	0.003042766	0.002692765	0.001718206	0.004978312	0.050082989	0.001586976	0.001912601	0.002952299	0.002751927	0.001872521	0.001080982
TCGA-AJ-A2QO-01A	0.164826744	0.005177559	0.003631185	0.002983082	0.005928145	0.165411356	0.004750548	0.003983597	0.001241115	0.003533344	0.00251859	0.002384124	0.001625114	0.012464018	0.007106433	0.010712296	0.001411542	0.00857805	0.016701801	0.003529344	0.003215216	0.001557655	0.00334425	0.011311521	0.058314039	0.017211943	0.001483994	0.011902728	0.00252874	0.003077034	0.019136345	0.00149536	0.0011067	0.003168764	0.007743758	0.004170075	0.014328737	0.006387622	0.001325249	0.003477594	0.002837073	0.004871306	0.005605013	0.004033293	0.00341534	0.002005849	0.005362523	0.001949042	0.254994388	0.004905912	0.010841136	0.00141033	0.00374335	0.006396545	0.004158014	0.002180178	0.002449134	0.009360173	0.052026834	0.002128971	0.001858063	0.002295348	0.002290906	0.003239144	0.000856826
TCGA-EY-A548-01A	0.116720969	0.007300524	0.005327021	0.0062989	0.007959606	0.315335031	0.006604897	0.005570404	0.00304109	0.002524273	0.004746074	0.003949102	0.003675826	0.016784429	0.01232711	0.008116219	0.002698004	0.005639742	0.027526017	0.005797292	0.005145298	0.00220302	0.00427733	0.005613421	0.018737706	0.016019222	0.003396421	0.012158305	0.00816025	0.005945966	0.012658092	0.005175803	0.001873536	0.004814566	0.0115095	0.005455583	0.017726714	0.009052253	0.00358221	0.004466515	0.003543963	0.005183795	0.006408752	0.007176318	0.004994494	0.003572315	0.009662069	0.002735928	0.102695109	0.007573917	0.007678806	0.003385803	0.003770868	0.012873608	0.004669068	0.003666986	0.003365789	0.010297182	0.052528226	0.002367194	0.00326216	0.004089911	0.004614587	0.002442833	0.001526079
TCGA-AX-A05S-01A	0.184295374	0.011953378	0.006404385	0.004009212	0.009754827	0.201572478	0.009027231	0.006268192	0.003956338	0.004920971	0.004986369	0.004821125	0.001989663	0.014895131	0.012363622	0.017745879	0.002433024	0.006707936	0.02274131	0.010716184	0.003696681	0.002351126	0.004115239	0.019079473	0.021992365	0.007707199	0.004123687	0.01954043	0.004765791	0.007065303	0.016761149	0.005442602	0.002715456	0.004809323	0.011873926	0.006291702	0.019067527	0.007375079	0.009845059	0.004476873	0.003300749	0.012092043	0.004110646	0.00551801	0.006120888	0.006037748	0.013891987	0.003026193	0.148528371	0.003863242	0.011083783	0.003699485	0.001744435	0.002405541	0.004131237	0.004367697	0.002194451	0.003769866	0.012320072	0.00370133	0.002586318	0.004775639	0.004988446	0.005350465	0.001732741
TCGA-BS-A0UL-01A	0.293139922	0.003184519	0.005021112	0.004802242	0.006344084	0.188298955	0.004430972	0.004573557	0.006279818	0.003882991	0.005680811	0.004683245	0.003706686	0.011333188	0.006011445	0.008707395	0.002009893	0.007503964	0.01843258	0.00428172	0.005496118	0.003084928	0.00396979	0.006765487	0.023431171	0.008088767	0.003361933	0.00772848	0.006137733	0.005458912	0.011462347	0.004512472	0.003479359	0.004922848	0.006360078	0.004520895	0.009646941	0.00746528	0.011011819	0.004309697	0.003512234	0.004704281	0.004869108	0.0040541	0.004781763	0.00496417	0.008021455	0.003527742	0.124083584	0.005108294	0.009737633	0.003549564	0.002380149	0.006825212	0.003707775	0.005429922	0.002443129	0.004386166	0.03854989	0.002939839	0.003807838	0.005428188	0.003726809	0.003964495	0.001972506
TCGA-EO-A3AU-01A	0.114243384	0.002794574	0.004540329	0.003981266	0.006275298	0.323378281	0.002901466	0.003723752	0.002802386	0.003564299	0.003869445	0.003970015	0.002079523	0.011368938	0.004572036	0.006505188	0.001726169	0.00698465	0.016034649	0.009598173	0.00198434	0.002431202	0.003987719	0.010006385	0.057960182	0.005257905	0.002199488	0.007865236	0.003997031	0.004864432	0.005951762	0.00183914	0.001994037	0.003620681	0.006756002	0.00461459	0.009371754	0.017712692	0.002612996	0.003945311	0.00325348	0.003828258	0.008102672	0.004963058	0.004207031	0.003523237	0.00660693	0.001812411	0.201519147	0.007840128	0.004998905	0.001982007	0.002331513	0.005858007	0.0024349	0.002558694	0.002759015	0.009366928	0.013048341	0.001634482	0.002543191	0.003784743	0.003695612	0.002257069	0.001203535
TCGA-A5-A0GB-01A	0.110378873	0.003156483	0.006638329	0.004983464	0.008937432	0.19205374	0.00301602	0.003470953	0.003428405	0.003419404	0.00542615	0.004691516	0.004859813	0.01018722	0.005386243	0.013951469	0.001690493	0.008344422	0.026158244	0.005594009	0.006419671	0.003893746	0.003699685	0.005360249	0.065775791	0.01073638	0.003187799	0.0074569	0.003059833	0.005302393	0.021552699	0.002981689	0.003266465	0.003285145	0.00561066	0.004249785	0.009276203	0.007445923	0.002526304	0.004861594	0.003520593	0.006075541	0.00637113	0.008461142	0.005280724	0.003223643	0.008540971	0.003043593	0.257178735	0.007143621	0.012843406	0.00248849	0.001954517	0.00605466	0.004378704	0.003037914	0.002986661	0.008094808	0.025647345	0.001768479	0.004949356	0.004393141	0.003494457	0.002073197	0.001273573
TCGA-EY-A1H0-01A	0.16979357	0.006463996	0.006948771	0.008610665	0.010273121	0.121711019	0.006998144	0.006644191	0.007412698	0.006037486	0.007711124	0.00831269	0.004100964	0.006338794	0.007624731	0.01173721	0.006279067	0.009805723	0.035933876	0.007693674	0.014610969	0.009100819	0.007668016	0.01213654	0.033331001	0.008129527	0.005086536	0.01207499	0.011510379	0.008840233	0.021435398	0.00962825	0.003640296	0.010195193	0.012379981	0.007373389	0.014105754	0.005689304	0.007236781	0.006938394	0.005899951	0.007741423	0.009576479	0.005894297	0.007196119	0.00689293	0.011010578	0.004470333	0.083998224	0.00843313	0.017250293	0.00559709	0.002652303	0.012443654	0.006995618	0.006053491	0.00344276	0.009638953	0.076522303	0.003373639	0.00470279	0.00805619	0.006580069	0.004953957	0.003080164
